time,Green_Er_Consumption_kW,Green_Er_Production_kW,Outdoor Temperature,Global Radiation
2023-06-04 11:00:00+00:00,118.98416666666667,54.82975,23.1,831
2023-06-04 12:00:00+00:00,82.46916666666667,79.19641666666665,25,745
2023-06-04 13:00:00+00:00,35.57616666666666,109.17641666666667,26.7,820
2023-06-04 14:00:00+00:00,38.4535,136.19791666666666,28,792
2023-06-04 15:00:00+00:00,23.084,143.2169166666667,26.1,718
2023-06-04 16:00:00+00:00,25.356166666666667,145.3275,25.8,559
2023-06-04 17:00:00+00:00,69.37383333333334,121.67174999999999,24.5,390
2023-06-04 18:00:00+00:00,46.0225,117.23525000000002,24.6,219
2023-06-04 19:00:00+00:00,171.40566666666666,53.96816666666667,19.4,57.7
2023-06-04 20:00:00+00:00,164.87266666666667,31.02208333333333,17.1,8.78
2023-06-04 21:00:00+00:00,265.7235,2.1465,17.3,7.02
2023-06-04 22:00:00+00:00,210.9853333333333,0.06333333333333334,16.8,7
2023-06-04 23:00:00+00:00,211.77916666666667,0.0,16.4,7
2023-06-05 00:00:00+00:00,230.60299999999998,0.0,15.9,7
2023-06-05 01:00:00+00:00,203.22166666666666,0.0,15.4,7
2023-06-05 02:00:00+00:00,205.61866666666666,0.0,15.8,6.02
2023-06-05 03:00:00+00:00,207.42633333333333,0.0,16,6.98
2023-06-05 04:00:00+00:00,241.53983333333335,0.0,15.8,6.02
2023-06-05 05:00:00+00:00,212.00733333333335,0.0,15.5,22.7
2023-06-05 06:00:00+00:00,211.47400000000002,0.0,15.3,95.8
2023-06-05 07:00:00+00:00,274.5226666666667,0.0,15.9,312
2023-06-05 08:00:00+00:00,250.18183333333332,2.3523333333333336,17.2,490
2023-06-05 09:00:00+00:00,395.5135,11.161083333333332,19.5,622
2023-06-05 10:00:00+00:00,425.20550000000003,41.12708333333333,21.2,743
2023-06-05 11:00:00+00:00,328.99233333333336,85.37141666666668,23.1,824
2023-06-05 12:00:00+00:00,310.396,107.98258333333335,23.9,859
2023-06-05 13:00:00+00:00,286.2898333333333,124.84133333333334,25,788
2023-06-05 14:00:00+00:00,318.9585,138.78583333333333,26.7,756
2023-06-05 15:00:00+00:00,389.9201666666666,122.69341666666666,27.4,669
2023-06-05 16:00:00+00:00,364.1651666666666,126.44424999999997,28.3,465
2023-06-05 17:00:00+00:00,294.18266666666665,134.95941666666667,27.8,230
2023-06-05 18:00:00+00:00,305.4105,124.68966666666667,26.8,160
2023-06-05 19:00:00+00:00,338.1265,100.19149999999998,25.9,66.6
2023-06-05 20:00:00+00:00,315.40166666666664,68.63958333333332,24.6,9.93
2023-06-05 21:00:00+00:00,367.2138333333333,33.88391666666667,23,7.03
2023-06-05 22:00:00+00:00,271.00016666666664,8.106083333333334,20.8,7
2023-06-05 23:00:00+00:00,231.08249999999998,0.4701666666666667,19.8,7
2023-06-06 00:00:00+00:00,260.7146666666667,0.0,19.8,7
2023-06-06 01:00:00+00:00,212.18266666666668,0.0,18.5,7
2023-06-06 02:00:00+00:00,212.81466666666668,0.0,17.4,7
2023-06-06 03:00:00+00:00,211.34683333333336,0.0,16.7,6.02
2023-06-06 04:00:00+00:00,246.4295,0.0,16.1,6
2023-06-06 05:00:00+00:00,221.37733333333333,0.0,15.5,26.7
2023-06-06 06:00:00+00:00,220.826,0.0,15.3,96.8
2023-06-06 07:00:00+00:00,252.43516666666665,0.0,16.4,304
2023-06-06 08:00:00+00:00,224.48316666666668,3.7142499999999994,19.8,477
2023-06-06 09:00:00+00:00,420.92833333333334,19.72075,21.9,641
2023-06-06 10:00:00+00:00,359.5505,53.225833333333334,22.9,759
2023-06-06 11:00:00+00:00,354.72633333333334,83.65716666666667,23.7,846
2023-06-06 12:00:00+00:00,332.262,105.06858333333334,25.2,816
2023-06-06 13:00:00+00:00,373.1373333333333,124.62858333333334,26.4,767
2023-06-06 14:00:00+00:00,297.1811666666667,136.36083333333332,27.8,815
2023-06-06 15:00:00+00:00,318.38733333333334,144.95008333333334,28.3,651
2023-06-06 16:00:00+00:00,238.548,136.05425,28.5,335
2023-06-06 17:00:00+00:00,311.209,130.25674999999998,28.4,93.0
2023-06-06 18:00:00+00:00,276.7658333333333,115.78841666666666,27.6,183
2023-06-06 19:00:00+00:00,380.0038333333334,83.12491666666668,27.3,64.1
2023-06-06 20:00:00+00:00,424.41349999999994,42.870583333333336,26,8.90
2023-06-06 21:00:00+00:00,366.40433333333334,28.064666666666664,23.9,7.02
2023-06-06 22:00:00+00:00,234.64466666666667,10.548166666666669,22.3,7
2023-06-06 23:00:00+00:00,255.3595,0.8648333333333333,21.5,7
2023-06-07 00:00:00+00:00,244.61933333333334,0.0,20.8,7
2023-06-07 01:00:00+00:00,219.338,0.0,19.8,7
2023-06-07 02:00:00+00:00,218.6746666666667,0.0,18.7,6.02
2023-06-07 03:00:00+00:00,210.58866666666665,0.0,18,6.98
2023-06-07 04:00:00+00:00,254.29883333333336,0.0,17.6,6.02
2023-06-07 05:00:00+00:00,211.75400000000002,0.0,17.2,19.8
2023-06-07 06:00:00+00:00,215.51916666666668,0.0,17.1,72.1
2023-06-07 07:00:00+00:00,268.2216666666667,0.0,17.9,256
2023-06-07 08:00:00+00:00,260.61833333333334,4.098083333333334,20.8,483
2023-06-07 09:00:00+00:00,460.15366666666665,19.48641666666667,21.4,641
2023-06-07 10:00:00+00:00,414.29749999999996,51.602166666666655,22.7,780
2023-06-07 11:00:00+00:00,363.3668333333333,82.01466666666666,24.4,534
2023-06-07 12:00:00+00:00,279.25166666666667,112.401,26,406
2023-06-07 13:00:00+00:00,309.8761666666667,130.09900000000002,26.9,262
2023-06-07 14:00:00+00:00,361.94083333333333,141.04116666666667,27.9,138
2023-06-07 15:00:00+00:00,391.13716666666664,137.84716666666668,28.4,46.5
2023-06-07 16:00:00+00:00,323.77299999999997,132.51999999999998,28.4,7.63
2023-06-07 17:00:00+00:00,220.79049999999998,138.8125,27.9,7
2023-06-07 18:00:00+00:00,330.60999999999996,115.61108333333335,26.8,7
2023-06-07 19:00:00+00:00,399.42266666666666,64.14075000000001,25.9,7
2023-06-07 20:00:00+00:00,544.5753333333333,15.71816666666667,25.3,7
2023-06-07 21:00:00+00:00,415.876,28.53933333333333,22.8,7
2023-06-07 22:00:00+00:00,257.8446666666667,9.055083333333334,21.5,7
2023-06-07 23:00:00+00:00,261.78416666666664,0.41925000000000007,20.7,7
2023-06-08 00:00:00+00:00,279.69233333333335,0.0,19.5,7
2023-06-08 01:00:00+00:00,214.67583333333337,0.0,19.2,34.5
2023-06-08 02:00:00+00:00,201.71833333333333,0.0,18.8,67.5
2023-06-08 03:00:00+00:00,200.931,0.0,18.4,77.8
2023-06-08 04:00:00+00:00,263.904,0.0,17.8,113
2023-06-08 05:00:00+00:00,218.8285,0.0,17.5,174
2023-06-08 06:00:00+00:00,225.45883333333333,0.0,17.1,155
2023-06-08 07:00:00+00:00,293.74133333333333,0.0,17.8,170
2023-06-08 08:00:00+00:00,275.0505,3.0095000000000005,19.6,141
2023-06-08 09:00:00+00:00,390.5810000000001,17.442583333333335,21.5,125
2023-06-08 10:00:00+00:00,428.9056666666667,44.76083333333333,23.4,142
2023-06-08 11:00:00+00:00,339.6955,82.65216666666666,24.7,138
2023-06-08 12:00:00+00:00,292.46483333333333,107.79666666666668,25.3,124
2023-06-08 13:00:00+00:00,285.7541666666667,129.47275,25.7,120
2023-06-08 14:00:00+00:00,450.0468333333333,87.63800000000002,26,62.0
2023-06-08 15:00:00+00:00,346.31199999999995,127.07475,26.4,21.7
2023-06-08 16:00:00+00:00,300.1913333333333,129.34066666666664,26.8,6.25
2023-06-08 17:00:00+00:00,452.643,83.13975,27.2,6.98
2023-06-08 18:00:00+00:00,277.35033333333337,107.14183333333331,27,7
2023-06-08 19:00:00+00:00,406.42650000000003,72.10458333333334,26.2,6.02
2023-06-08 20:00:00+00:00,380.6625000000001,47.93399999999999,25.3,6.98
2023-06-08 21:00:00+00:00,425.6276666666667,23.949,24,7
2023-06-08 22:00:00+00:00,230.8218333333334,7.452666666666665,23.2,7
2023-06-08 23:00:00+00:00,277.90766666666667,0.24233333333333337,22.4,6.02
2023-06-09 00:00:00+00:00,237.28400000000002,0.0,21.1,6
2023-06-09 01:00:00+00:00,210.595,0.0,20.4,25.7
2023-06-09 02:00:00+00:00,205.29,0.0,19.6,53.5
2023-06-09 03:00:00+00:00,205.56166666666664,0.0,19,153
2023-06-09 04:00:00+00:00,256.6,0.0,18.5,266
2023-06-09 05:00:00+00:00,221.16216666666665,0.0,18.2,589
2023-06-09 06:00:00+00:00,252.32183333333333,0.0,18.3,718
2023-06-09 07:00:00+00:00,254.2541666666667,0.014499999999999999,19.6,875
2023-06-09 08:00:00+00:00,286.90000000000003,5.663833333333334,20.2,753
2023-06-09 09:00:00+00:00,413.0451666666666,13.206583333333334,20.3,589
2023-06-09 10:00:00+00:00,478.0335,14.637250000000002,21.2,849
2023-06-09 11:00:00+00:00,503.24933333333325,22.49241666666667,21.4,769
2023-06-09 12:00:00+00:00,463.23033333333336,35.58475,21.6,562
2023-06-09 13:00:00+00:00,562.2053333333333,32.42416666666667,21.9,193
2023-06-09 14:00:00+00:00,523.2955000000001,34.749916666666664,21.9,80.8
2023-06-09 15:00:00+00:00,512.4523333333333,29.435583333333337,22.3,56.4
2023-06-09 16:00:00+00:00,465.6296666666667,25.220416666666665,22.9,9.78
2023-06-09 17:00:00+00:00,395.5615,29.20583333333333,22.8,7.03
2023-06-09 18:00:00+00:00,472.21616666666665,28.312583333333333,22.3,7
2023-06-09 19:00:00+00:00,389.33250000000004,25.26275,22.4,7
2023-06-09 20:00:00+00:00,373.3253333333333,23.549666666666663,21.9,7
2023-06-09 21:00:00+00:00,397.09049999999996,11.364833333333332,21.2,7
2023-06-09 22:00:00+00:00,217.53366666666668,3.0413333333333328,20.7,6.02
2023-06-09 23:00:00+00:00,295.90866666666665,0.003416666666666667,20.1,6.98
2023-06-10 00:00:00+00:00,224.08583333333334,0.0,19.8,7
2023-06-10 01:00:00+00:00,205.44133333333335,0.0,19,28.6
2023-06-10 02:00:00+00:00,197.16666666666666,0.0,18.6,88
2023-06-10 03:00:00+00:00,198.99483333333333,0.0,18.4,184
2023-06-10 04:00:00+00:00,267.7415,0.0,17.9,251
2023-06-10 05:00:00+00:00,211.06083333333333,0.0,17.4,618
2023-06-10 06:00:00+00:00,215.51033333333336,0.0,17.5,626
2023-06-10 07:00:00+00:00,243.70900000000003,0.0,18,787
2023-06-10 08:00:00+00:00,203.6338333333333,3.320833333333333,18.9,886
2023-06-10 09:00:00+00:00,219.34749999999997,10.257416666666668,20.3,872
2023-06-10 10:00:00+00:00,149.6038333333333,29.79983333333333,23,783
2023-06-10 11:00:00+00:00,150.78583333333333,52.507666666666665,24.4,585
2023-06-10 12:00:00+00:00,34.395999999999994,103.10699999999999,26,119
2023-06-10 13:00:00+00:00,21.389666666666667,120.97274999999998,27.2,32.3
2023-06-10 14:00:00+00:00,34.06516666666666,140.2560833333333,27.2,81.2
2023-06-10 15:00:00+00:00,47.96683333333334,123.29441666666666,28.1,108
2023-06-10 16:00:00+00:00,78.90583333333332,99.178,28.4,10.7
2023-06-10 17:00:00+00:00,24.224333333333334,141.41891666666666,27.9,7.03
2023-06-10 18:00:00+00:00,48.79,132.165,26.9,7
2023-06-10 19:00:00+00:00,19.125166666666665,99.99633333333334,25.6,7
2023-06-10 20:00:00+00:00,201.1773333333333,36.386833333333335,24.5,7
2023-06-10 21:00:00+00:00,220.45900000000003,13.431833333333332,23.9,6.02
2023-06-10 22:00:00+00:00,261.8925,9.606666666666667,22.9,6.98
2023-06-10 23:00:00+00:00,226.11333333333332,0.8375000000000002,21.3,7
2023-06-11 00:00:00+00:00,285.5845,0.0,20.4,6.02
2023-06-11 01:00:00+00:00,210.59083333333334,0.0,19.8,29.6
2023-06-11 02:00:00+00:00,213.01366666666664,0.0,19.4,89
2023-06-11 03:00:00+00:00,204.1445,0.0,19.1,188
2023-06-11 04:00:00+00:00,263.59383333333335,0.0,18.7,509
2023-06-11 05:00:00+00:00,211.34433333333334,0.0,18.4,629
2023-06-11 06:00:00+00:00,236.33433333333332,0.0,18.2,749
2023-06-11 07:00:00+00:00,231.87900000000002,0.016833333333333336,18.8,836
2023-06-11 08:00:00+00:00,204.70533333333333,4.580333333333333,21.2,887
2023-06-11 09:00:00+00:00,219.43666666666664,17.27991666666667,22.2,297
2023-06-11 10:00:00+00:00,129.25633333333334,35.79825,24,213
2023-06-11 11:00:00+00:00,128.22383333333335,50.84266666666667,24.9,257
2023-06-11 12:00:00+00:00,78.83633333333334,110.9415,26.4,291
2023-06-11 13:00:00+00:00,42.63233333333333,115.38383333333333,27.6,136
2023-06-11 14:00:00+00:00,23.796499999999998,132.39516666666665,28.7,36.6
2023-06-11 15:00:00+00:00,13.574666666666667,143.25424999999998,29.6,11.4
2023-06-11 16:00:00+00:00,52.83166666666667,146.09025,29.4,6.08
2023-06-11 17:00:00+00:00,28.309833333333334,130.5495,25.6,6.98
2023-06-11 18:00:00+00:00,120.73833333333333,98.45466666666668,22.2,7
2023-06-11 19:00:00+00:00,191.60316666666665,26.976166666666668,21.9,7
2023-06-11 20:00:00+00:00,263.61,4.860499999999999,22.7,6.02
2023-06-11 21:00:00+00:00,196.6715,12.177833333333334,21.1,6.98
2023-06-11 22:00:00+00:00,225.02250000000004,18.685333333333332,20.1,7
2023-06-11 23:00:00+00:00,241.72316666666666,0.7887499999999998,19.9,6.02
2023-06-12 00:00:00+00:00,227.448,0.0,19.8,6
2023-06-12 01:00:00+00:00,247.7175,0.0,19.3,16.8
2023-06-12 02:00:00+00:00,209.25783333333334,0.0,18.7,50.4
2023-06-12 03:00:00+00:00,207.19416666666666,0.0,18.2,212
2023-06-12 04:00:00+00:00,257.64866666666666,0.0,17.9,228
2023-06-12 05:00:00+00:00,217.327,0.0,17.8,153
2023-06-12 06:00:00+00:00,234.31833333333336,0.0,17.8,473
2023-06-12 07:00:00+00:00,279.85583333333335,0.0,18.5,458
2023-06-12 08:00:00+00:00,258.5073333333333,4.517833333333335,19.8,639
2023-06-12 09:00:00+00:00,449.8333333333333,17.340333333333334,22.1,847
2023-06-12 10:00:00+00:00,443.81633333333326,38.33275,23.8,380
2023-06-12 11:00:00+00:00,361.14933333333335,92.54124999999999,25.5,410
2023-06-12 12:00:00+00:00,382.74150000000003,108.02866666666667,27,166
2023-06-12 13:00:00+00:00,377.657,124.676,28.3,30.2
2023-06-12 14:00:00+00:00,486.314,133.36125,27.6,17.2
2023-06-12 15:00:00+00:00,380.3781666666667,142.97424999999998,26.4,13.1
2023-06-12 16:00:00+00:00,472.1903333333334,51.645083333333325,27.7,6.12
2023-06-12 17:00:00+00:00,432.1106666666667,43.254916666666674,27.4,6.98
2023-06-12 18:00:00+00:00,489.2645,49.789666666666655,26.3,7
2023-06-12 19:00:00+00:00,402.3931666666667,57.81850000000001,24.8,6.02
2023-06-12 20:00:00+00:00,436.70849999999996,28.821583333333333,21.5,6.98
2023-06-12 21:00:00+00:00,457.73199999999997,6.019749999999999,18.6,7
2023-06-12 22:00:00+00:00,256.03933333333333,0.6465,18.3,6.02
2023-06-12 23:00:00+00:00,289.3396666666667,0.0,18.3,6.98
2023-06-13 00:00:00+00:00,212.74533333333338,0.0,17.8,6.02
2023-06-13 01:00:00+00:00,209.12250000000003,0.0,17.4,21.7
2023-06-13 02:00:00+00:00,210.60100000000003,0.0,17.1,38.7
2023-06-13 03:00:00+00:00,207.93783333333337,0.0,17.1,113
2023-06-13 04:00:00+00:00,254.149,0.0,17.2,232
2023-06-13 05:00:00+00:00,209.04833333333337,0.0,17.4,661
2023-06-13 06:00:00+00:00,245.62299999999996,0.0,17.4,757
2023-06-13 07:00:00+00:00,250.61933333333334,0.0,17.7,836
2023-06-13 08:00:00+00:00,270.1513333333333,1.8505,19.1,889
2023-06-13 09:00:00+00:00,465.30999999999995,8.98925,20.5,878
2023-06-13 10:00:00+00:00,393.443,43.437083333333334,20.3,790
2023-06-13 11:00:00+00:00,379.73633333333333,47.57908333333333,22.1,615
2023-06-13 12:00:00+00:00,436.3168333333333,27.419833333333333,23.5,561
2023-06-13 13:00:00+00:00,323.3733333333333,91.03058333333333,26.3,398
2023-06-13 14:00:00+00:00,423.9173333333333,84.12033333333333,27.8,220
2023-06-13 15:00:00+00:00,288.68499999999995,116.44225,26.8,38.0
2023-06-13 16:00:00+00:00,323.7301666666666,132.29100000000003,26.7,8.45
2023-06-13 17:00:00+00:00,365.2823333333333,62.41616666666667,24.9,7.02
2023-06-13 18:00:00+00:00,433.3446666666666,77.19566666666667,18.5,7
2023-06-13 19:00:00+00:00,463.1811666666667,34.96066666666667,18.3,7
2023-06-13 20:00:00+00:00,471.61466666666666,4.51025,18.2,7
2023-06-13 21:00:00+00:00,414.03866666666664,1.863083333333333,18.5,7
2023-06-13 22:00:00+00:00,263.62216666666666,1.0429166666666667,18.5,6.02
2023-06-13 23:00:00+00:00,236.9898333333333,0.004166666666666667,18.3,6
2023-06-14 00:00:00+00:00,224.13816666666665,0.0,18.2,6.98
2023-06-14 01:00:00+00:00,226.366,0.0,17.8,22.7
2023-06-14 02:00:00+00:00,207.35583333333338,0.0,17.4,98.7
2023-06-14 03:00:00+00:00,205.2896666666667,0.0,17.4,326
2023-06-14 04:00:00+00:00,265.71366666666665,0.0,17.3,477
2023-06-14 05:00:00+00:00,218.04833333333337,0.0,17.2,634
2023-06-14 06:00:00+00:00,219.05399999999997,0.0,17.3,743
2023-06-14 07:00:00+00:00,300.3186666666667,0.0,17.8,844
2023-06-14 08:00:00+00:00,264.84366666666665,3.174583333333333,18.5,661
2023-06-14 09:00:00+00:00,487.25533333333334,6.792000000000001,19.6,814
2023-06-14 10:00:00+00:00,467.6965,23.902,22.2,844
2023-06-14 11:00:00+00:00,385.0203333333334,42.89766666666666,24.9,704
2023-06-14 12:00:00+00:00,261.7925,114.1254166666667,25.8,494
2023-06-14 13:00:00+00:00,318.3425,125.69725000000001,27,283
2023-06-14 14:00:00+00:00,343.1061666666667,136.40983333333332,28,182
2023-06-14 15:00:00+00:00,384.44283333333334,148.64375,28.3,74.8
2023-06-14 16:00:00+00:00,322.678,146.39525,28,11.1
2023-06-14 17:00:00+00:00,323.968,135.29533333333336,28.2,7.05
2023-06-14 18:00:00+00:00,328.0808333333334,109.56808333333332,27.6,7
2023-06-14 19:00:00+00:00,326.4456666666666,99.76308333333334,26.6,7
2023-06-14 20:00:00+00:00,378.47299999999996,67.579,24.5,7
2023-06-14 21:00:00+00:00,401.9186666666667,33.88125,23.2,7
2023-06-14 22:00:00+00:00,240.32949999999997,6.510000000000001,21.9,7
2023-06-14 23:00:00+00:00,285.2103333333334,0.5642499999999999,20.6,7
2023-06-15 00:00:00+00:00,220.94883333333337,0.0,19.7,7
2023-06-15 01:00:00+00:00,224.3428333333333,0.0,18.5,31.6
2023-06-15 02:00:00+00:00,223.13316666666665,0.0,17.2,102
2023-06-15 03:00:00+00:00,214.51166666666666,0.0,16.6,300
2023-06-15 04:00:00+00:00,268.6478333333333,0.0,16,463
2023-06-15 05:00:00+00:00,216.27499999999998,0.0,15.2,612
2023-06-15 06:00:00+00:00,249.03849999999997,0.0,14.8,735
2023-06-15 07:00:00+00:00,259.1841666666666,0.02,15.9,811
2023-06-15 08:00:00+00:00,294.908,3.746166666666667,19.1,842
2023-06-15 09:00:00+00:00,383.309,20.537166666666668,21.3,829
2023-06-15 10:00:00+00:00,388.8401666666667,54.841833333333334,22.1,787
2023-06-15 11:00:00+00:00,386.67816666666675,80.47683333333335,24.4,688
2023-06-15 12:00:00+00:00,356.17083333333335,107.00108333333333,26.6,552
2023-06-15 13:00:00+00:00,362.3951666666667,124.01483333333333,27.5,373
2023-06-15 14:00:00+00:00,404.7891666666667,142.11999999999998,28,212
2023-06-15 15:00:00+00:00,449.9695,112.45008333333335,28.8,68.4
2023-06-15 16:00:00+00:00,310.09066666666666,134.96091666666663,28.9,9.95
2023-06-15 17:00:00+00:00,266.61566666666664,141.49375,28.6,7.03
2023-06-15 18:00:00+00:00,364.0108333333333,120.42849999999999,27.8,7
2023-06-15 19:00:00+00:00,369.1663333333333,86.58675,27.4,7
2023-06-15 20:00:00+00:00,369.366,53.14716666666666,26.3,7
2023-06-15 21:00:00+00:00,403.12716666666665,30.26,24.3,7
2023-06-15 22:00:00+00:00,265.356,10.815333333333333,23.8,7
2023-06-15 23:00:00+00:00,249.07683333333333,0.8704999999999999,23.6,7
2023-06-16 00:00:00+00:00,274.1888333333333,0.0,21,6.02
2023-06-16 01:00:00+00:00,215.16633333333334,0.0,20.3,29.6
2023-06-16 02:00:00+00:00,208.08716666666666,0.0,19.8,96.9
2023-06-16 03:00:00+00:00,206.62599999999998,0.0,18.5,286
2023-06-16 04:00:00+00:00,264.8858333333333,0.0,17.3,448
2023-06-16 05:00:00+00:00,216.03250000000003,0.0,16.5,575
2023-06-16 06:00:00+00:00,223.98233333333334,0.0,16.2,704
2023-06-16 07:00:00+00:00,323.14966666666663,0.09975,17.1,786
2023-06-16 08:00:00+00:00,253.97400000000002,5.405916666666666,20.6,819
2023-06-16 09:00:00+00:00,435.34066666666666,20.669249999999998,22.4,791
2023-06-16 10:00:00+00:00,436.468,50.998333333333335,23.1,753
2023-06-16 11:00:00+00:00,369.22516666666667,79.33291666666666,24.9,643
2023-06-16 12:00:00+00:00,346.7655,103.79766666666666,26.3,470
2023-06-16 13:00:00+00:00,333.8858333333333,123.80799999999998,27.8,352
2023-06-16 14:00:00+00:00,432.537,137.64091666666664,28.5,197
2023-06-16 15:00:00+00:00,360.5116666666667,142.21366666666665,29.3,67.2
2023-06-16 16:00:00+00:00,285.0123333333333,140.00216666666668,29.5,9.93
2023-06-16 17:00:00+00:00,250.909,133.97916666666666,29.4,7.03
2023-06-16 18:00:00+00:00,360.9331666666667,117.11624999999998,28.7,7
2023-06-16 19:00:00+00:00,345.24566666666664,95.82175,27.8,7
2023-06-16 20:00:00+00:00,469.2324999999999,63.917833333333334,26.5,7
2023-06-16 21:00:00+00:00,355.72583333333336,33.01741666666666,24.8,7
2023-06-16 22:00:00+00:00,260.52416666666664,9.87275,24.2,7
2023-06-16 23:00:00+00:00,258.2851666666667,0.6173333333333334,21.9,7
2023-06-17 00:00:00+00:00,277.9841666666667,0.0,20.9,6.02
2023-06-17 01:00:00+00:00,214.1205,0.0,20,19.8
2023-06-17 02:00:00+00:00,215.15649999999997,0.0,18.7,109
2023-06-17 03:00:00+00:00,201.6003333333333,0.0,18.2,313
2023-06-17 04:00:00+00:00,253.49633333333335,0.0,17.6,435
2023-06-17 05:00:00+00:00,208.39233333333334,0.0,17,312
2023-06-17 06:00:00+00:00,212.66616666666667,0.0,16.9,213
2023-06-17 07:00:00+00:00,248.5088333333333,0.0,17.5,216
2023-06-17 08:00:00+00:00,199.72833333333335,4.924,19.4,283
2023-06-17 09:00:00+00:00,174.36799999999997,19.82075,21.4,664
2023-06-17 10:00:00+00:00,145.5058333333333,50.357166666666664,23.3,390
2023-06-17 11:00:00+00:00,74.49516666666666,79.25991666666667,25.3,449
2023-06-17 12:00:00+00:00,72.15216666666667,101.00258333333335,27,480
2023-06-17 13:00:00+00:00,35.75166666666667,119.4040833333333,29.2,362
2023-06-17 14:00:00+00:00,34.653999999999996,130.37699999999998,30,127
2023-06-17 15:00:00+00:00,33.672666666666665,132.5368333333333,30.8,29.6
2023-06-17 16:00:00+00:00,21.218166666666665,132.12825,31.2,8.33
2023-06-17 17:00:00+00:00,51.606666666666655,126.56425,31,7.02
2023-06-17 18:00:00+00:00,25.56533333333333,109.47658333333334,30.5,7
2023-06-17 19:00:00+00:00,100.96466666666667,82.91725000000001,29.7,7
2023-06-17 20:00:00+00:00,130.8485,60.01858333333333,27.9,7
2023-06-17 21:00:00+00:00,193.40783333333334,31.335333333333335,25,7
2023-06-17 22:00:00+00:00,266.68666666666667,10.154166666666667,23.6,7
2023-06-17 23:00:00+00:00,219.8315,0.70825,22.5,7
2023-06-18 00:00:00+00:00,238.41049999999998,0.0,21.8,6.02
2023-06-18 01:00:00+00:00,229.12683333333334,0.0,20.9,21.7
2023-06-18 02:00:00+00:00,206.67666666666665,0.0,20,64.3
2023-06-18 03:00:00+00:00,207.75200000000004,0.0,19.2,94.5
2023-06-18 04:00:00+00:00,263.9038333333333,0.0,19.1,135
2023-06-18 05:00:00+00:00,213.38066666666666,0.0,18.6,153
2023-06-18 06:00:00+00:00,212.226,0.0,18.2,350
2023-06-18 07:00:00+00:00,238.03833333333333,0.0,19.3,620
2023-06-18 08:00:00+00:00,206.8853333333333,2.80025,21.4,812
2023-06-18 09:00:00+00:00,219.20833333333334,19.03591666666667,23.3,840
2023-06-18 10:00:00+00:00,86.13366666666667,54.881750000000004,25,561
2023-06-18 11:00:00+00:00,94.40983333333334,82.05774999999998,25.2,641
2023-06-18 12:00:00+00:00,145.47816666666665,61.892999999999994,24.5,489
2023-06-18 13:00:00+00:00,159.589,41.65391666666667,24.9,259
2023-06-18 14:00:00+00:00,181.5666666666667,45.515583333333346,27.3,89.8
2023-06-18 15:00:00+00:00,122.68666666666667,50.38358333333334,27.9,26.0
2023-06-18 16:00:00+00:00,46.789500000000004,115.47166666666665,29.7,7.30
2023-06-18 17:00:00+00:00,122.47183333333332,64.67208333333335,31.6,7
2023-06-18 18:00:00+00:00,81.75066666666667,89.52041666666666,31.3,7
2023-06-18 19:00:00+00:00,62.092000000000006,80.2535,30.1,7
2023-06-18 20:00:00+00:00,157.32933333333332,61.40291666666667,29.2,7
2023-06-18 21:00:00+00:00,198.50133333333335,22.613666666666663,27.9,7
2023-06-18 22:00:00+00:00,289.12950000000006,4.447583333333333,25.5,7
2023-06-18 23:00:00+00:00,256.0543333333333,0.28008333333333335,24.2,7
2023-06-19 00:00:00+00:00,281.0653333333333,0.0,23.1,6.02
2023-06-19 01:00:00+00:00,209.09666666666666,0.0,22.7,30.6
2023-06-19 02:00:00+00:00,209.7448333333333,0.0,22.4,105
2023-06-19 03:00:00+00:00,212.86183333333335,0.0,21.8,260
2023-06-19 04:00:00+00:00,260.14983333333333,0.0,21.4,357
2023-06-19 05:00:00+00:00,228.5176666666667,0.0,20.9,382
2023-06-19 06:00:00+00:00,233.68883333333335,0.0,20.7,596
2023-06-19 07:00:00+00:00,276.6521666666667,0.0,20.9,497
2023-06-19 08:00:00+00:00,268.0568333333333,2.534166666666667,21.5,786
2023-06-19 09:00:00+00:00,474.26083333333327,11.084249999999999,21.1,644
2023-06-19 10:00:00+00:00,479.657,19.672666666666668,22.3,649
2023-06-19 11:00:00+00:00,480.16783333333336,27.531583333333334,23.6,484
2023-06-19 12:00:00+00:00,451.8525,32.75275,26,345
2023-06-19 13:00:00+00:00,394.4963333333333,69.61091666666667,27.3,135
2023-06-19 14:00:00+00:00,431.1353333333334,103.38449999999999,29,103
2023-06-19 15:00:00+00:00,374.7676666666666,139.62316666666666,29.9,32.2
2023-06-19 16:00:00+00:00,334.07716666666664,140.25933333333336,30.7,7.40
2023-06-19 17:00:00+00:00,434.7643333333333,97.757,30.9,7
2023-06-19 18:00:00+00:00,387.5406666666667,113.71641666666666,30.1,7
2023-06-19 19:00:00+00:00,478.2846666666666,83.84058333333333,29.2,7
2023-06-19 20:00:00+00:00,483.73600000000005,48.90083333333334,28.2,7
2023-06-19 21:00:00+00:00,485.1886666666666,16.123583333333336,27,7
2023-06-19 22:00:00+00:00,290.54983333333337,3.965499999999999,25.9,7
2023-06-19 23:00:00+00:00,270.1465,0.0725,25.2,7
2023-06-20 00:00:00+00:00,238.6338333333333,0.0,24.8,6.02
2023-06-20 01:00:00+00:00,215.7015,0.0,23.9,28.6
